id,POI/street
870,/sema raya teluk pucung
871,"/raya cila kko,"
872,/mesj gg. kelu 10 tanjung rejo medan
873,/cimone 36 rt 2
874,pramuka km.6/jnt
875,"mira,/hotel ngadilangkung"
876,tan lor/tanjungsari 2 sukomanunggal
877,/serang bmi 14 rt
878,/imbanagara 46219 ciamis
879,/oz
880,/pag loji
881,"/kaca pir, no 3"
882,"/pahl ser, 42"
883,/gar no
884,/pulo wonok
885,"al muawanah,/masjid"
886,/gunungparang cikole
887,"cell,/cih 18"
888,/ren 57
889,tipo/kope
890,"salam 165, raya mabes/bakso hankam, no 44 rw 3"
891,melati mas extension blok/griya
892,/g. kisa bojong jaya karawaci
893,kipas/terr
894,/d klender
895,"ayam taliwang, emong lengkong/datu"
896,"ii pt kep tabam,/fadilah pasar tengah curup"
897,"/jati, cengkareng"
898,/jatil vi katulampa bogor
899,"/ranu, karangjengkol"
900,"net, raya bat/audy karangmangu"
901,"/cari, 107 babakan"
902,"lam indah,/meri lubuk kilangan"
903,/soek hatta karangsono
904,"/cis kulon viii, no 30"
905,"/soek hatta, no 48c"
906,/vete 64 nagri
907,"/pulo wonok,"
908,"bukit/akbar,"
909,"new zamrud f2, jl. a. p. petta/bua rappocini"
910,"campur pak kardi ser/es bah, bakalan grogol"
911,"/ambaw puske pantai hambawang,"
912,/perum bangka resid pematang
913,"anwar jaya, raya laswi,/tb."
914,/teddaopu seng 24 90912 tempe
915,/kedon 60 kemiri
916,/babakan no 99
917,"/raya bek, pulo gadung"
918,"pawiy luhur, no/sampangan 1 1 50235"
919,"perikanan muara angke jl. pendaratan/pelabuhan udang pluit,"
920,lestari residence blok b.05/mega
921,/gajah
922,"dana,/bank cidadap"
923,/kerung- barana makassar
924,/pin perak ii pondok
925,/pejan no c
926,"/sumber ked asem, wonoasih"
927,"/cari, no 268"
928,/lawu 31-39 tompokersan
929,"/sekip, no 81c"
930,/gg. delta 25 rt 2
931,/mas ar rau gunung bahagia
932,"pak asep, purba/toko iv, gunung batu bogor"
933,/bizp cikupa
934,"putra banjaran,/adi suci, no 31"
935,/tuah suka karya 26
936,"pakam/dip, no 1d"
937,raya/alba poris
938,wij/toko
939,/arj 3 137b
940,"bu tutik, patti jetak/warkop bojonegoro"
941,"/puma, no 20 curug"
942,"purba iii/ilham,"
943,/kaliabang rt 3 24
944,buana subang kencana rt/perumahan
945,/cipaku 88
946,saki toko brig katamso/sei no 95 20159
947,"/buwek raya, gg. danau wanasari cibitung"
948,"marka jaya, dip,/toko wetan"
949,"/pondok mak,"
950,"abadi cv, raya/jaya sari"
951,/bus
952,"raya/toko permata 29 babat,"
953,/16 36
954,/baba no
955,"group, guntur/padma setia budi"
956,mey/kedai gonilan
957,"miftahul ulum mansur/raudhatul ath plosokerep,"
958,/boja boja
959,/braja pantai timur suma
960,/brandan 20881
961,"astrido jl. raya/pt narogong 8 no. 8, kp."
962,/pramb ii no
963,/k'pa
964,/gading rejo no
965,/tanjung indralaya
966,/kedoya gar no 15
967,"/puri 13, bekasi"
968,/rempoa no 12b 12
969,"/mas benda,"
970,/dewi sart barat viii janti waru
971,petrogas. gedung medan pemuda lt 6/pt 27-31
972,/kh.m 81 tanah sereal
973,/lin ten sumatera no
974,angke rt01 21/muara
975,"salon, watu dandang/hedy"
976,"/lin ten suma, 20993 dolok"
977,wono/kotri
978,sidorejo/lan suko no 14
979,/cipa 32-20 cinunuk
980,"o./frisca cell, h. cokr,"
981,"/trun 2, no 3"
982,"ksp tulus rezeki, beru/bromo no"
983,/gelam rt
984,/wiy baru 3 14 55197
985,perm/camp lowokwaru
986,/zam vii ciwaruga
987,/gg. vii 37 1
988,/kuri no 85
989,/bb 17
990,"school/jeruk, no 27"
991,/tar bha kras
992,/gg. banda 8 sungai jawi
993,/mas
994,sungai/fauzi
995,/nerogtog 4 4
996,/rafl iii 34 c
997,/haji kidi joglo kembangan
998,/kalijudan 12 rw 6 mulyorejo
999,/pus v 1
1000,"/tegal amba, 39 klender rt"
1001,"mayjen sungkono, rw 1 tegal sari/jend bas rah no"
1002,"/sumur band, no 9"
1003,"salon, patmosu,/detris"
1004,/banguntapan banguntapan
1005,/balongsari no 1 1
1006,"umi,/yayasan ngalle, no 27"
1007,"/aren yapen 1, 95 rt 4 6"
1008,"& dhu/yatim timur, matraman"
1009,/sido iv no
1010,/cicalengka cicalengka
1011,"cemp mas barat, kemayoran/eduworld,"
1012,/jasa pegangsaan dua
1013,"/manu, kampung pisang"
1014,/lagoa 22-26 10
1015,/darmo 1
1016,"jayalaras, jl.jayalaras jl.gkpn. no. 34 cibeusi/wisma"
1017,/sei 53 20118
1018,/tebing has 5
1019,/teluk 62 rt
1020,jl. boule/jatimulya grand depok 14 cilodong
1021,/jaka aga 14
1022,/prupuh 168 61156
1023,/ujung utama 1
1024,"raya, no/angkri 5 9 50271 tembalang"
1025,/ramb teling
1026,"prof. mokh./bni, yamin cianjur"
1027,"/ivo wedd, wates"
1028,wiyung gang taman bha 50/wiyung 1 wiyung
1029,"ayam pojok musi,/soto rejo"
1030,"/kem, no 66"
1031,/stas gub stas gub 7 pacar keling
1032,/setiamekar rt 3
1033,/ciateul 151 40252 regol
1034,02 kad/club
1035,/amin karang
1036,/birobuli 94235 palu selatan
1037,"/tanj alang, 94"
1038,/cireundeu 8
1039,"kepol mah, 119 singkawang/samu"
1040,/sm. raja no 339
1041,/ibadah
1042,"les priv,/arema"
1043,/harjamukti 16454
1044,"/komp jiep blok o,"
1045,/nasi 1 plosowahyu
1046,"bu lisma dpn pos 2 pt.kli,/warung"
1047,/ban 17
1048,/jalan galur sela johar
1049,/taman sent 3 cikarang
1050,mas bint/toko
1051,salemba ruko sudi centre jend sudi/air
1052,/raya made 50
1053,"zerah, pringgasela/inaq"
1054,/kunciran no 7
1055,paru/jalan haji batong raya 85 (sebrang
1056,/nusan 99 labuhan
1057,"dum dum, batang/minuman"
1058,"haru ,/depan"
1059,/wonokusumo 11 rw 14 60154 semampir
1060,/sungai har 30 pontianak
1061,"/belakang nias viii, 100"
1062,"/sukapura 2, 5 45122 kejaksan"
1063,"/merb, 10 57412"
1064,/dinas
1065,/mus jetis
1066,"/cipag bogor,"
1067,/pajaj i 11 sukamantri
1068,"manyar,/tri"
1069,"/mahakam,"
1070,/kubis ii 79
1071,/perum ged cile damai 14
1072,/cemp v waluya
1073,"mukti, tel/salon"
1074,"house dan kitchen, muti gad timur, no m15 02/adilathufaisy 17168"
1075,/m dar 145
1076,negeri 1 cilacap jln/smk budi utomo no
1077,/kenj 287 gading
1078,/teluk nib timur vi perak
1079,"abadi wisesa kali baru,/perak 142 60165"
1080,/cabe maguwoharjo
1081,/kedungmundu 148 rw 2
1082,/toko haji soek 8
1083,"/kelapa kun xiii, 12 rt 13"
1084,"amelia, bati-bati/kios"
1085,14f/jalan papanggungan kpad pindad selatan no.
1086,"negeri 1 kasi,/sd"
1087,"percet/komplek jua, margahayu"
1088,/mash 44
1089,"/kamp rawa baru,"
1090,"praja, praja dalam/kebayoran k 43 rw 2"
1091,tre zae/tx cikole
1092,/best 53 medan
1093,"kencana regency, cluster f1 no 71,/erfina"
1094,"negeri singa,/smp"
1095,lestari residence blok a3/mega
1096,/kamal al hurri 50 rt
1097,"reyvan photo copy cima,/canon"
1098,asiik gandu/coklat
1099,zentrum rawama cipi/apotek
1100,/wisata
1101,/gala kapal
1102,/bojong ind i 101 16969
1103,"keluarga toko, mayor/karunia batu, sekip jaya"
1104,/borong 61 manggala
1105,"lsm jang,/dpp"
1106,"/puc rum, no 56"
1107,/bataraguru wolio
1108,/rawa kuc ii no
1109,"iklas,/mush"
1110,/tum wir 139
1111,/banjar
1112,neg/sd benteng
1113,/gg. mark 2-27 sitirejo iii
1114,/pad timur iv 33 pademangan
1115,/karya pasar 16 ilir 648 -
1116,/kampung 50 siak
1117,/batur raya 135
1118,"pt, rw/pem, no 64"
1119,kebon kopi rt02/kp
1120,/cipinang timur vi 1-4
1121,/pintu kapuk bojong renged
1122,"dry kemu,/rama"
1123,/kotamatsum kota
1124,"rejeki, per,/jalur"
1125,"ahmad yani,/hasa 17148 bekasi selatan"
1126,/pulo prap raya rt
1127,"cen/es kawat, mes,"
1128,"/stad haji lukm sakepang,"
1129,/maru timur 37
1130,/balai
1131,/turi
1132,/gg. jai kebon jeruk rt
1133,/pekelingan 39 61116 gresik
1134,"28 mawar/rm iii,"
1135,/haji kat pon serut iv 106 pondok
1136,/verdian 276a ledeng
1137,"laun, pen/bie"
1138,/gg. has 2 babakan ciparay
1139,mahmud badarudin 2/jan sultan
1140,/jl. anwar cikarang pusat
1141,/kel. ratu jaya 16 rt
1142,/plosojenar
1143,"operation perum/ganesha gaia resi, kedungmundu tembalang"
1144,/pasar raya 125 parung
1145,(depan sd/ds.
1146,/abdu daeng sirua 376b batua manggala
1147,/sanj raya 28
1148,/as-s 1 cilangkap rt
1149,/randakari 24 ciwandan
1150,/mangliawan 65154 pakis
1151,"iman bawen, sla riy, bawen/gpdi"
1152,/jl.t laksanamekar padalarang
1153,/serua nawi malik 123 bojongsari
1154,/pasir b no
1155,/kel 49
1156,"psikologi indon,/himpunan"
1157,/bojong
1158,"/kolo suna, pasar puri baru,"
1159,rw 3 paseban/salemba ten no 39a
1160,/gg. pel 2 jati mayangan
1161,"/kes ii, pegadungan kalideres"
1162,/jatiwaringin no 9
1163,ulamm/unit
1164,"taxi,/firra"
1165,"/kebayoran ii,"
1166,jl. dip rt/pegangsaan 10 1 10320
1167,"/utan vii, no 15"
1168,rohidin keramasan kertapati/keram no
1169,/gg. gn. pera 2 sungai jawi dalam
1170,"peru,/mandiri, mulya"
1171,"/jentu,"
1172,/sumur sumba 2 20 rw 3
1173,"/ibra singad, no 82 siti aenah,"
1174,"/perum must park place,"
1175,"/sut cem 4, pondok"
1176,"leg,/gal"
1177,"/con raya, kramat"
1178,taman pal residence jl. pal xi/sesetan 8 denpasar selatan
1179,/kaliuntu 81114
1180,baru plas/dunia
1181,/ploso 41 5 tambaksari
1182,/k.h. bust awipari
1183,/sasak inkopad 8 rt 1
1184,"/bunga tero, padang bulan selayang"
1185,/bukit 1544
1186,/keboansikep 61254 gedangan
1187,/perum bukit cima villa cibadak tanah
1188,/indra 68b
1189,"/villa muti cika, 60 sukasejati kel."
1190,"/gg. mak, 214 rejosari tenayan raya"
1191,/kota no
1192,/gandaria no 116
1193,/seko
1194,swasta/mts
1195,/jl.gelatik raya blok b15 no.28 pondok
1196,"/cah med, baloi permai"
1197,/bunulrejo blimbing
1198,"nasi ibu entin pon bambu/warung batas, 10b duren sawit"
1199,"prof./ist saha, no 317c rw 4 menteng dalam"
1200,/haji amsir makasar
1201,/mas
1202,/wij kus ii 36
1203,/jl taman barat no 55
1204,/manukan 14 1 60185
1205,puri citra blok/komplek
1206,"/graha per x, no 44"
1207,"/perm cikarang sela, a1 7"
1208,"saudi arabian zahra raya mekar sari, bekasi/kebab jaya"
1209,"fajar mata, danurejan/kost"
1210,/rung mej sela iv 16 kali
1211,/sutan syah 992
1212,"/desa pen, peda"
1213,"sakit ibu dan anak dewi queen, selang/rumah"
1214,"/pon serut 2, pondok aren"
1215,/perum pes singo 11 ardimulyo
1216,"jo playboy barber/bang jaya, panji"
1217,/jati murni 31
1218,kebon kac/arafah kebon
1219,"dan taman kanak-kanak sejahtera/pasar, paud"
1220,"/taru, 26e rw 17"
1221,/detikcom sudarso 17a (gedung
1222,"/komp dpr 2, kebon"
1223,"ikhsan,/mas"
1224,"/btn, kaler purwakarta"
1225,/truno marga mulya
1226,/tanjung bulan 2
1227,griya rahayu permai blok e no/jl pembina 4
1228,/poris indah raya 12 cipondoh indah
1229,/rumah
1230,/brat wetan ngagelrejo kel.
1231,"farmasi rumah sakit dedy jaya/ahmad yani, instalasi"
1232,/cima i adiarsa timur
1233,"rasa rumah makan kolonel/istana yos suda,"
1234,/birma
1235,/raya pad luwih no 28
1236,"/raya mojo,"
1237,/19 jal 225
1238,golden land blok/perumahan
1239,indy parang/bonto duri 6 no
1240,/jl. kelabat no.43 bukit hindu
1241,johny dwik/nota
1242,/airla 107 seduri
1243,/gang budi utomo 12
1244,/indom tondano-ai
1245,/muha yamin 91 ungaran
1246,/tanjungsari 24-32 2
1247,"/man,"
1248,"makan bambu merd,/rumah"
1249,/tutup blora - purwo 417 tunjungan
1250,"/raya hanj, palasari cipanas"
1251,"rudi candra, spa irian barat, gang/dr. buntu medan"
1252,"/tirtomartani - solo, 58 kalasan"
1253,/jalan ment ii beji
1254,/haji nas ii 53
1255,/hara jaya 42
1256,"/setiak,"
1257,papilion kem raya 45aa/bangka rt 9
1258,/samp
1259,/kamp dusun jati 23
1260,/tiuh 1 menggala
1261,/kemu raya cisalak sukmajaya
1262,murah/war
1263,/gg. suk 31 medan tembung
1264,burung/32 1398 30145
1265,/dah ii karangsatria
1266,"visco, buatan ii/toko"
1267,/cipadu 43 rt 4 4 larangan
1268,maju tak/koperasi cibodasari cibodas
1269,no 6/bimba
1270,"estate blok a8,sukarame. bandar/jl. karimun jawa perumahan nihan"
1271,nurul khik/musholla
1272,pesantren kempek/pondok
1273,/muja 36 metro
1274,/panj 48
1275,"ampera, pelabuhan speadboat,/di"
1276,raya/sal
1277,/jae suman no
1278,"/soak bato, no 387 talang semut"
1279,fut/lapangan
1280,"/lin timur, no 1"
1281,"/del iv, 28 kota"
1282,/raya pen 253
1283,/kebon kel 5
1284,j12a/purwakarta
1285,/kal no
1286,a/kil
1287,/d to no
1288,"/jl. bun, 6 marga sari"
1289,/cere ujung bogor utara
1290,/kar ii 37
1291,"/perum puri citra, walantaka"
1292,/roxy 2 rw 6
1293,/dok saha iiib 16 campurejo mojoroto
1294,/harapan mulia 4 9
1295,/gg. anjas 41 sinduadi mlati
1296,/jatibening 93 rt 5
1297,/joe lenteng
1298,"raya suko, no/alfamart 21 61258 sukodono"
1299,/sunggingan 118 kudus
1300,jendral/gateway yani tower emerald c
1301,/mer sela 23
1302,"kenangan,/maridan"
1303,/kandang no 28 38119 muara bangka
1304,"/ikan tenggiri, no 49 ger"
1305,"/bams, 92155 barombong"
1306,/kota bambu selatan iv no
1307,"ayam iti,/mie"
1308,/haji ibra no 188
1309,/gg. 9 58 rt 11
1310,/haji baron 40
1311,"rw 7/kar empat 12, no 18"
1312,/jakasampurna barat
1313,"/sutr kar turi, pekunden"
1314,"coffe, plered/ayid"
1315,/jurang 17 15144
1316,/margamulya ciwidey
1317,"sk putra, rong/toko"
1318,jekulo/bar no
1319,/yos suda 232 medaeng
1320,"outdors-, bekasi utara/perjuangan, no 93"
1321,rem/kedai
1322,nurul ikhsan tembeng putik wanasaba/tpq
1323,andir ciparay/indomaret
1324,"manggala jaya gas mayor suj,/pt plosokandang"
1325,/ruhui rah 2a balikpapan
1326,"de boutique hotel & restaurant, dr sut, 21/sri"
1327,/kamp gun batu cijantra
1328,/haji much raya petukangan
1329,/puske 90 tembung
1330,"salon mata,/willy"
1331,"kel.,/bumiharjo"
1332,/ploso iv 85 rt 2
1333,"/kh. moch. mans 177 esturame, tambora"
1334,/ancol mas barat 6
1335,no 78/jln otista raya sasak tinggi
1336,/ger gitj
1337,"swasta yp hkbp 4, far pasa,/sd"
1338,/satu barat v 3
1339,(rumah hijau)/mualimat
1340,/kenc iii semarang
1341,/kampung no 20
1342,"laun,/ana mengwi"
1343,/arga barat i 371 ledok
1344,cirebon/asrama
1345,/gedung
1346,"adam pasar,/kedai 146 indra"
1347,/gg. mas plaosan wonoayu
1348,"kepala desa suka,/kantor"
1349,/tolo 5 srengseng
1350,"/raya bekri-b rejo, war sederhana, bumi ratu"
1351,/desa pada 20
1352,"/bar, jayagiri"
1353,/kan
1354,/plandi 5 61412
1355,"selatan, jalan cirebon/dejima"
1356,"/patr 2, semarang"
1357,/gg. subur jagakarsa
1358,resort blok/jalan aria putra the
1359,/ketin sela 65 karah
1360,/da ba ii sinduharjo
1361,"laundry, suka mulya, 78112/kale"
1362,/raya cija 50 sudalarang
1363,/nase
1364,"/sema raya, no 20 singaran"
1365,"perpustakaan asy-syafiiyah 02 dan 03 kota pekalongan, urip sumoharjo, no 20a/podosugih"
1366,"al-habibi sibuhuan-padang lawas, bangun raya barumun/smk"
1367,"/jl kebun raya cibodas,kp.dauwan pojok rt07 rw05"
1368,/duren tiga indah 1 9
1369,/sukabumi 1 rt 8
1370,/warungbambu 41371 karawang timur
1371,"dalem pengeragoan dangin tukad, raya gilim/pura"
1372,"klojen/pulo, no 25"
1373,/ahmad yani timur kampungdalem
1374,"sarana jaya pt, mul, no 41/suryagita manggar"
1375,"/berl 6,"
1376,"/angg ii, 1"
1377,gigi siti solekah brig sudi/dokter
1378,"building (robin,/kantor"
1379,arrohmah iringmulyo/wm
1380,/objek
1381,"amanda, laksa/jus adi suci, no 254 blimbing"
1382,"jomant pt, cicendo/abdurra saleh no 66"
1383,"nusa. fotocopi shasha copier/jalan suka nusa, perumahan griya setia"
1384,"raya gent,/kart tegallalang"
1385,"/para iii, batununggal"
1386,/petukangan rt 7
1387,"/jl. dek set, 55 dekoro rt"
1388,bay pluit/apartemen no b1
1389,/danau singk 39-43
1390,warnasari 2/stasiun
1391,/tanjung anye iv 11 medan selayang
1392,/pulo putih sela 177
1393,/kelayan 7 70111
1394,3/plumpang
1395,"/mah vi, tanah"
1396,/pinang mans d3 29 rt 12
1397,/gg. arj no 5 kalijaya
1398,/kebon buntu 21 rt
1399,/sindangpalay
1400,/drup 1 6 seminyak
1401,"/cilil kecil 2,"
1402,/art utara 7
1403,"/bel, kuta"
1404,"/pahlawan 1, 88 sukatani"
1405,h./ud. duren sawit
1406,"/mer, 301 kemuning"
1407,"/simo xii, no 9 rw"
1408,/dago dago coblong
1409,/merd 134
1410,/cipi jaya 4 cipinang
1411,"kosong rusun dakota kemayoran convair i,/kebon"
1412,/hasim ash buaran indah
1413,golden land blok/perumahan
1414,/pinangsia pakulonan
1415,boyo jl. pan/pasar siswodipuran boyolali
1416,/mulia 1 16
1417,tower/shopee
1418,/komp vil cio ind ciomas rahayu
1419,"/golf mans, no 5"
1420,"/kremba jaya utara gang 10, kemayoran kel. krembangan"
1421,/gang sepat lidah kulon ii no
1422,"shop, raya/seas"
1423,/gunung no 4
1424,/pimpin sukadana
1425,/man 2
1426,/29 sun tawar 3
1427,/gg. alhi bangka belitung darat pontianak
1428,/karang i no 8
1429,"/nusa kamba gang xxxv, 38"
1430,/j pon randu duri kosambi
1431,"cang,/warkop"
1432,"anshon & alvin bran, taman/toko indah, kebalen"
1433,"hotel banjarmasin ahmad/tree yani, no km"
1434,/kwala 20143 medan johor
1435,/ir. soek no 16
1436,/sidorejo 40
1437,/mustika jaya kamp cike asem jaya no 58
1438,/isla no 3 cipocok jaya
1439,/gayungan 11 4 60235
1440,/warung
1441,/lor man 7
1442,/penjaringan a rt
1443,"putri malu,/gall"
1444,mansion 8-21.tebet.menteng/apartemen
1445,"abah dul, modopuro/ud mojosari"
1446,/krukut 6 rt
1447,/desa
1448,/gang jawa
1449,"/haji malik, no"
1450,wisata surabaya jl jemur/jemur no 268 rw 2 60237
1451,"/mahya, i, kuningan semarang utara"
1452,"pudak niki enak, sindu 86a/toko kemuteran gresik"
1453,"/peru sari, sarijadi kel."
1454,kos waris/jasem
1455,"/utan iii, utan panjang kel."
1456,desa pinc/pasar
1457,"jogja, gamping/obyrent"
1458,"kel gad,/fl"
1459,bonto tang paccinongan/cappu
1460,"/lan, kedaton"
1461,/lang raya pondok
1462,"putri/penguin, cemp,"
1463,"/raya kebay lama, sukabumi utara kebayoran"
1464,"/murai, 3 rw 8"
1465,/gundih no 43
1466,"agung kel., prabumu, rambang/tebat"
1467,/pengasinan iii 51 rt
1468,/morokrembangan 24 23-a rt 17 6 krembangan
1469,/lili sawahan timur
1470,/ajiba sec 153 wonosobo
1471,"/gun bal, 35 rw"
1472,"raya han, no u/jatirahayu 7"
1473,"- resto dan cafe, kur,/matani"
1474,/seb
1475,/tanah 1b-1 47a 10 60124
1476,cinere/jl bukit cin 23 cinere
1477,/kantor giri menang
1478,/g a 3
1479,/jend. yani kayuringin jaya
1480,/danau sent ten i 11
1481,/geluran 56 61257
1482,"/merd, ciputat"
1483,"/tanjungsari ii, 23 3"
1484,/got roy 9
1485,"/perta, 29-17 tanah"
1486,"/mel raya, waringin"
1487,beras jembar/toko
1488,/gg. anjas sidoharjo lamongan
1489,/raya tum 10
1490,/matahari
1491,"/raya solok - padang, 137 batipuh"
1492,"no.3 kecamatan makasar/jalan kamboja, gang"
1493,"lt. 17, jl. tb/pt."
1494,"smile/baby indah, blimbing"
1495,"looneytoon boulevard, masale panakkukang/baby"
1496,/bebed babakan penghulu
1497,/raya bla blaban
1498,rw.002/desa
1499,"/simp bunga tanj, jatimulyo kel."
1500,"pen,/beng"
1501,/m. kahfi 1 ciganjur jagakarsa
1502,"/andi cammi, 123 mallusetasi"
1503,/gg. palem i 28 rt 8
1504,/kali rw 7
1505,/kota raya 15
1506,/bawal tegalsari tegal
1507,/kel
1508,/bro saw i 37
1509,/anjuk lad 38 &
1510,/mawar barat xiv colomadu
1511,/bandungrejosari no 12 sukun
1512,/jl tanj duren barat ruko greenv rt 14 5
1513,"/erma, merdeka kel."
1514,/gun salak cijayanti
1515,"yuli, jagir/toko"
1516,niaga/ratna
1517,/dur ti r 131
1518,/alt cibu 8c
1519,/gun rinj i gebang raya
1520,"food street, rw 1/taman kem no"
1521,/madr 48 bakti
1522,/cipadu 5
1523,/belimbing 71571 murung pudak
1524,/gg. iii e keputih sukolilo
1525,/lor 11 18
1526,/waru jaya 1 42 mekar
1527,"atik triwula, sura, cihaurgeulis cibeunying kaler/dokter"
1528,"/mala iv, 21 rt"
1529,/mukti 1 sariwangi
1530,"/ngadi, 2 dukiduk mart"
1531,/gg. mawar cikarang utara
1532,"/bat indah iii, mengger"
1533,/kebon kos xvi 130
1534,tria adara residence 9 blok a-31 jl. suka/cluster ciputat tangerang
1535,"kain, raya/toko"
1536,/gun paka i 25 4
1537,/tan 17b
1538,/bumi 30 rw
1539,/lum 3 180
1540,"/nn, 8 alam jaya"
1541,"ket,/star bugih"
1542,/perk 119
1543,/situterate 7 rt 9 7 42186
1544,santo yos/tk utara 1 ujung menteng
1545,"/hayam wuruk, no"
1546,"meu,/jepara"
1547,"pahl trip,/ven"
1548,/rm
1549,/sawe 11 91833
1550,/cinere no 62 cinere
1551,"indah keramik, hawai/cahaya"
1552,/cili i karawaci
1553,"massa tani, ade irma/ud. siantar utara"
1554,"haji mean raya, jati waringin/teras 18"
1555,/mas
1556,/toko 19 sigi biromaru
1557,/suka damai iii 16
1558,/manis 17
1559,/jl. nusan no 13 kampung
1560,/wij kus 2 no
1561,"lewi,/masjid"
1562,/rin sari wonosari
1563,"/h.ja, kapuk cengkareng"
1564,"pln, samping/simpang balai sekayam."
1565,"/dur iv,"
1566,/bukit merp ii ngesrep rw
1567,"al mujah,/yayasan sawangan"
1568,permai pamengkang blok/gerbang
1569,"bon, 141 64122/ngadirejo kediri kota"
1570,/putra 35
1571,"/sardi,"
1572,/angg 146
1573,palem/sakaw
1574,"nasi kadi/warung prima ii viii,"
1575,musuk/meniq
1576,/kena nusa
1577,tabaria blok b5 5/btn
1578,/yuliana 9 jebres
1579,/genteng dekeng atas 21 rt
1580,/ngesrep 350 5 50261 banyumanik
1581,/pasirsari 23 17530
1582,green/toko
1583,"laris warta, batununggal/batagor"
1584,"/budi swad, kebon jeruk"
1585,cafe telukbetung/sosis
1586,/yuanda
1587,harcomas man dua 12 sawah besar/mangga
1588,/kla jati 11
1589,serba/gedung sukawati
1590,jl. gaj gg./sidomulyo istiq 17 tampan
1591,/winangun malalayang
1592,"/aster 1,"
1593,/teratai 1 26
1594,"/hr. soe,"
1595,/pasar batur no
1596,/ramb 8 no
1597,/bambu no 6
1598,"al- muqor,/musholah"
1599,/kre raya pondok
1600,/cigadung 87 42251
1601,/tukad yeh ho 132 banjar
1602,"/manyar kerto,"
1603,/mulyo gg. i mulyorejo mulyorejo
1604,/haji sel 23
1605,/pluit pluit kel. penjaringan
1606,budi luhur/universitas
1607,/ungaran lor 21
